"UM_CODE";"UM_NAMEF";"global_id";"UM_NAMES";"UM_TRANS";"UM_TYPE";"UM_TM";"UM_TE";"UM_KLADR";
"003680";"улица Воздвиженка";"58485556";"ул. Воздвиженка";"ulicza Vozdvizhenka";"001";"";"0101";"77000000000099200";
"003685";"Вознесенский проезд";"58485557";"Вознесенский пр.";"Voznesenskij proezd";"003";"";"0106";"77000000000354200";
"003690";"улица Войкова";"58485558";"Войкова ул.";"ulicza Vojkova";"001";"";"0207";"77000000000035900";
"003710";"1-й Войковский проезд";"58485559";"1-й Войковский пр.";"Pervy'j Vojkovskij proezd";"003";"";"0205";"77000000000099400";
"003720";"2-й Войковский проезд";"58485560";"2-й Войковский пр.";"Vtoroj Vojkovskij proezd";"003";"";"0205";"77000000000099500";
"003730";"3-й Войковский проезд";"58485561";"3-й Войковский пр.";"Tretij Vojkovskij proezd";"003";"";"0205";"77000000000323600";
"003731";"4-й Войковский проезд";"58485562";"4-й Войковский пр.";"Chetvyorty'j Vojkovskij proezd";"003";"";"0205";"77000000000099600";
"003740";"5-й Войковский проезд";"58485563";"5-й Войковский пр.";"Pyaty'j Vojkovskij proezd";"003";"";"0205;0903";"77000000000099700";
"003750";"Войсковая улица";"58485564";"Войсковая ул.";"Vojskovaya ulicza";"001";"";"0813";"77000000002393800";
"003760";"Старообрядческая улица";"58485565";"Старообрядческая ул.";"Staroobryadcheskaya ulicza";"001";"";"0507;0510";"77000000000732600";
"003770";"Вокзальный переулок";"58485566";"Вокзальный пер.";"Vokzal`ny'j pereulok";"002";"";"0205";"77000000000099900";
"003780";"Вокзальная площадь";"58485567";"Вокзальная пл.";"Vokzal`naya ploshhad`";"004";"";"0711";"77000000000099800";
"003781";"Вокзальная площадь";"58485568";"Вокзальная пл.";"Vokzal`naya ploshhad`";"004";"";"0813";"77000000002364300";
"003785";"Вокзальная улица";"58485569";"Вокзальная ул.";"Vokzal`naya ulicza";"001";"";"0301";"77000000000322900";
"003790";"улица Академика Волгина";"58485570";"ул. Академика Волгина";"ulicza Akademika Volgina";"001";"";"0704;0707";"77000000000100000";
"003800";"Волгоградский проспект";"58485571";"Волгоградский просп.";"Volgogradskij prospekt";"010";"";"0107;0504;0506;0510;0511;0514;0515";"77000000000001300";
"003810";"Волжский бульвар";"58485572";"Волжский бульв.";"Volzhskij bul`var";"008";"";"0506;0513;0514";"77000000000005500";
"003820";"Волков переулок";"58485573";"Волков пер.";"Volkov pereulok";"002";"";"0106";"77000000000100100";
"003830";"улица Космонавта Волкова";"58485574";"ул. Космонавта Волкова";"ulicza Kosmonavta Volkova";"001";"";"0205;0210";"77000000000100200";
"003835";"2-й Волконский переулок";"58485575";"2-й Волконский пер.";"Vtoroj Volkonskij pereulok";"002";"";"0108";"77000000000053900";
"003840";"1-й Волконский переулок";"58485576";"1-й Волконский пер.";"Pervy'j Volkonskij pereulok";"002";"";"0108";"77000000000053800";
"003850";"Воловья улица";"58485577";"Воловья ул.";"Volov`ya ulicza";"001";"";"0107";"77000000000100300";
"003860";"Вологодский проезд";"58485578";"Вологодский пр.";"Vologodskij proezd";"003";"";"0306";"77000000000354300";
"003870";"Гончарная улица";"58485579";"Гончарная ул.";"Goncharnaya ulicza";"001";"";"0107";"77000000000701200";
"003880";"Волоколамский проезд";"58485580";"Волоколамский пр.";"Volokolamskij proezd";"003";"";"0903";"77000000000100800";
"003890";"Большой Волоколамский проезд";"58485581";"Б. Волоколамский пр.";"Bol`shoj Volokolamskij proezd";"003";"";"0907";"77000000000100700";
"003900";"1-й Волоколамский проезд";"58485582";"1-й Волоколамский пр.";"Pervy'j Volokolamskij proezd";"003";"";"0907";"77000000000100500";
"003920";"3-й Волоколамский проезд";"58485583";"3-й Волоколамский пр.";"Tretij Volokolamskij proezd";"003";"";"0907";"77000000000100600";
"003930";"Волоколамское шоссе";"58485584";"Волоколамское ш.";"Volokolamskoe shosse";"006";"";"0214;0902;0903;0907";"77000000000100900";
"003940";"Волочаевская улица";"58485585";"Волочаевская ул.";"Volochaevskaya ulicza";"001";"";"0107;0507";"77000000000026400";
"003945";"Волоцкой переулок";"58485586";"Волоцкой пер.";"Voloczkoj pereulok";"002";"";"0902";"77000000000433000";
"003950";"Волховский переулок";"58485587";"Волховский пер.";"Volxovskij pereulok";"002";"";"0102";"77000000000101000";
"003970";"улица Волхонка";"58485588";"ул. Волхонка";"ulicza Volxonka";"001";"";"0109";"77000000000101100";
"003985";"Волынская улица";"58485589";"Волынская ул.";"Voly'nskaya ulicza";"001";"";"0816";"77000000000101200";
"003990";"Вольная улица";"58485590";"Вольная ул.";"Vol`naya ulicza";"001";"";"0417";"77000000000101300";
"004000";"Вольный переулок";"58485591";"Вольный пер.";"Vol`ny'j pereulok";"002";"";"0417";"77000000000101500";
"004010";"2-й Вольный переулок";"58485592";"2-й Вольный пер.";"Vtoroj Vol`ny'j pereulok";"002";"";"0417";"77000000000101400";
"004020";"1-я Вольская улица";"58485593";"1-я Вольская ул.";"Pervaya Vol`skaya ulicza";"001";"";"0512";"77000000000000100";
"004021";"2-я Вольская улица";"58485595";"2-я Вольская ул.";"Vtoraya Vol`skaya ulicza";"001";"";"0512";"77000000000000200";
"004025";"улица Маршала Воробьёва";"58485596";"ул. Маршала Воробьёва";"ulicza Marshala Vorob`yova";"001";"";"0905";"77000000000758300";
"004030";"Воробьёвская набережная";"58485597";"Воробьёвская наб.";"Vorob`yovskaya naberezhnaya";"005";"";"0815";"77000000000354500";
"004050";"Воробьёвское шоссе";"58485598";"Воробьёвское ш.";"Vorob`yovskoe shosse";"006";"";"0815";"77000000000354800";
"004060";"Поварская улица";"58485599";"Поварская ул.";"Povarskaya ulicza";"001";"";"0101;0106";"77000000000701300";
"004070";"площадь Воровского";"58485600";"пл. Воровского";"ploshhad` Vorovskogo";"004";"";"0105";"77000000000354900";
"004075";"Воронежская улица";"58485601";"Воронежская ул.";"Voronezhskaya ulicza";"001";"";"0617";"77000000000047900";
"004085";"улица Воронцовские Пруды";"58485602";"ул. Воронцовские Пруды";"ulicza Voronczovskie Prudy'";"001";"";"0707";"77000000000101900";
"004090";"Воронцовская улица";"58485603";"Воронцовская ул.";"Voronczovskaya ulicza";"001";"";"0107";"77000000000101800";
"004105";"Воронцовский переулок";"58485604";"Воронцовский пер.";"Voronczovskij pereulok";"002";"";"0107";"77000000000102000";
"004110";"Воротниковский переулок";"58485605";"Воротниковский пер.";"Vorotnikovskij pereulok";"002";"";"0108";"77000000000102100";
"004111";"Воротынская улица";"58485606";"Воротынская ул.";"Voroty'nskaya ulicza";"001";"";"0901";"77000000000450800";
"004114";"улица Ворошилова";"58485607";"ул. Ворошилова";"ulicza Voroshilova";"001";"";"0813";"77000000033102200";
"004120";"улица 800-летия Москвы";"58485608";"ул. 800-летия Москвы";"ulicza Vos`misotletiya Moskvy'";"001";"";"0203;0206;0208";"77000000000070400";
"004130";"Воскресенская улица";"58485609";"Воскресенская ул.";"Voskresenskaya ulicza";"001";"";"0816";"77000000000102400";
"004140";"Кудринская площадь";"58485610";"Кудринская пл.";"Kudrinskaya ploshhad`";"004";"";"0106";"77000000000163800";
"004150";"Восточная улица";"58485611";"Восточная ул.";"Vostochnaya ulicza";"001";"";"0609";"77000000000102600";
"004160";"3-й Восточный переулок";"58485612";"3-й Восточный пер.";"Tretij Vostochny'j pereulok";"002";"";"0609";"77000000000355100";
"004180";"улица Вострухина";"58485613";"ул. Вострухина";"ulicza Vostruxina";"001";"";"0504;0513";"77000000000000300";
"004190";"Востряковское шоссе";"58485614";"Востряковское ш.";"Vostryakovskoe shosse";"006";"";"0817";"77000000000355200";
"004197";"Востряковский проезд";"58485615";"Востряковский пр.";"Vostryakovskij proezd";"003";"";"0607";"77000000000102700";
"004198";"переулок 800-летия Москвы";"58485616";"пер. 800-летия Москвы";"pereulok Vos`misotletiya Moskvy'";"002";"";"0203";"";
"004200";"улица 8 Марта";"58485617";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0201;0213";"77000000000039100";
"004201";"улица 8 Марта";"58485619";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0711";"77000000000103200";
"004211";"улица 8 Марта";"58485620";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0813";"77000000002103300";
"004213";"улица 8 Марта";"58485621";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0409";"77000000000763600";
"004220";"1-я улица 8 Марта";"58485622";"1-я ул. 8 Марта";"Pervaya ulicza Vos`mogo Marta";"001";"";"0201";"77000000000102900";
"004230";"4-я улица 8 Марта";"58485623";"4-я ул. 8 Марта";"Chetvyortaya ulicza Vos`mogo Marta";"001";"";"0201";"77000000000103000";
"004250";"1-й Вражский переулок";"58485624";"1-й Вражский пер.";"Pervy'j Vrazhskij pereulok";"002";"";"0109";"77000000000103500";
"004260";"2-й Вражский переулок";"58485625";"2-й Вражский пер.";"Vtoroj Vrazhskij pereulok";"002";"";"0109";"77000000000103600";
"004270";"Врачебный проезд";"58485626";"Врачебный пр.";"Vrachebny'j proezd";"003";"";"0903";"77000000000103700";
"004280";"улица Врубеля";"58485627";"ул. Врубеля";"ulicza Vrubelya";"001";"";"0214";"77000000000103800";
"004290";"Всеволожский переулок";"58485628";"Всеволожский пер.";"Vsevolozhskij pereulok";"002";"";"0109";"77000000000104000";
"004300";"Всехсвятский проезд";"58485629";"Всехсвятский пр.";"Vsexsvyatskij proezd";"003";"";"0109";"77000000000327600";
"004310";"Вспольный переулок";"58485630";"Вспольный пер.";"Vspol`ny'j pereulok";"002";"";"0106";"77000000000104100";
"004320";"Большой Трёхсвятительский переулок";"58485631";"Б. Трёхсвятительский пер.";"Bol`shoj Tryoxsvyatitel`skij pereulok";"002";"";"0102";"77000000000711500";
"004322";"Малый Трёхсвятительский переулок";"58485632";"М. Трёхсвятительский пер.";"Maly'j Tryoxsvyatitel`skij pereulok";"002";"";"0102";"77000000000713700";
"004323";"улица Самеда Вургуна";"58485633";"ул. Самеда Вургуна";"ulicza Sameda Vurguna";"001";"";"0201";"77000000000256200";
"004325";"улица Вучетича";"58485634";"ул. Вучетича";"ulicza Vucheticha";"001";"";"0215";"77000000000104500";
"004330";"Выборгская улица";"58485635";"Выборгская ул.";"Vy'borgskaya ulicza";"001";"";"0205";"77000000000104600";
"004340";"Выползов переулок";"58485637";"Выползов пер.";"Vy'polzov pereulok";"002";"";"0105";"77000000000104700";
"004350";"Высокая улица";"58485638";"Высокая ул.";"Vy'sokaya ulicza";"001";"";"0613";"77000000000104800";
"004360";"Высоковольтный проезд";"58485639";"Высоковольтный пр.";"Vy'sokovol`tny'j proezd";"003";"";"0311";"77000000000104900";
"004370";"Высотный проезд";"58485640";"Высотный пр.";"Vy'sotny'j proezd";"003";"";"0508";"77000000000105000";
"004375";"Выставочный переулок";"58485641";"Выставочный пер.";"Vy'stavochny'j pereulok";"002";"";"0106";"77000000000743800";
"004410";"1-й Вышеславцев переулок";"58485642";"1-й Вышеславцев пер.";"Pervy'j Vy'sheslavczev pereulok";"002";"";"0309";"77000000000355300";
